#1.2
16987	6
Name	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Mir5620	Mir5620	5.77327652369	-0.123910358845493	3.3235192435	-0.0372828769045519	0.970259458251	0.983757955956
Gjb3	Gjb3	281.055207254	-0.0161616504922634	0.439441691253	-0.0367776904511889	0.970662262453	0.984070119591
2410131K14Rik	2410131K14Rik	309.300868326	-0.0153566870715274	0.419439714486	-0.0366123820448344	0.970794070706	0.984070119591
Gm9776	Gm9776	228.305469339	-0.0183075311765363	0.499839065841	-0.036626851376083	0.970782533589	0.984070119591
Mir6516	Mir6516	11.9761921009	0.094817583998	2.59194194646	0.036581677351	0.970818553107	0.984070119591
Sox30	Sox30	18.8159790536	-0.0602798173888098	1.66950078806	-0.0361064923239894	0.971197445579	0.984390502282
Gpt	Gpt	302.718499704	-0.0171047556465211	0.477773529153	-0.0358009697122286	0.971441059846	0.984510055412
Nedd4	Nedd4	33746.6853222	-0.00675108638508016	0.188314249497	-0.0358501090761842	0.971401877459	0.984510055412
Mir7027	Mir7027	14.0834800061	0.0660535408906	1.88375239043	0.0350648743572	0.97202801038	0.985041190961
2010109A12Rik	2010109A12Rik	6.76353892081	-0.0957963144795937	2.78335086157	-0.0344176207901555	0.972544132437	0.985158372952
Mir5116	Mir5116	71.7597513762	-0.0282222487769749	0.81228228858	-0.0347443852632929	0.972283567954	0.985158372952
Hist1h2bl	Hist1h2bl	9.52108306365	-0.0761346868750595	2.1967266778	-0.034658242941327	0.972352258213	0.985158372952
Catsper3	Catsper3	9.01817197023	0.084588380685	2.46592983332	0.034302833577	0.972635665333	0.985158372952
Kifc3	Kifc3	303.242515058	0.0160206319896	0.4642462229	0.0345089118648	0.972471335942	0.985158372952
Styk1	Styk1	5.38131330005	-0.118360575342523	3.41947736747	-0.0346136449003417	0.972387820963	0.985158372952
Kdm4b	Kdm4b	2082.86603836	0.00798768292575	0.232951186084	0.0342890845933	0.972646628985	0.985158372952
Mir6991	Mir6991	60.3464745163	-0.0358855403607698	1.04118097007	-0.0344661892528173	0.972505403389	0.985158372952
Snw1	Snw1	6135.50720788	0.00664987019969	0.195798805696	0.0339627720203	0.972906837188	0.985358233591
Pcif1	Pcif1	3672.78289006	-0.0074966286183377	0.222851221117	-0.0336396120280064	0.973164534301	0.98540517316
Ipcef1	Ipcef1	351.298401957	-0.0150263955978336	0.449468627488	-0.0334314670232417	0.973330516625	0.98540517316
Necap1	Necap1	872.919638416	0.00971297305511	0.289354734214	0.0335677004957	0.973221879016	0.98540517316
Swsap1	Swsap1	532.892906388	-0.0116690379915801	0.345667067402	-0.0337580264133249	0.973070106923	0.98540517316
Gm7854	Gm7854	10.9512298659	0.0773333360577	2.30315885967	0.0335770742574	0.97321440405	0.98540517316
Atad5	Atad5	2217.25786509	-0.00922653366631646	0.275819809625	-0.0334513089500402	0.973314693908	0.98540517316
Cntnap1	Cntnap1	24.8859000949	-0.0476221153131033	1.43733027531	-0.0331323399576525	0.973569053344	0.985582988554
9430069I07Rik	9430069I07Rik	4.4741480723	0.106693555137	3.2580779533	0.0327473917647	0.973876030976	0.985810339947
2810029C07Rik	2810029C07Rik	51.1039989866	0.0372190497147	1.13844341719	0.0326929289174	0.973919462785	0.985810339947
Tmem175	Tmem175	1211.06358475	-0.00903364723408936	0.278967804997	-0.0323824006651719	0.974167097362	0.985933616365
2210015D19Rik	2210015D19Rik	251.410678145	-0.0147002925130006	0.453689476008	-0.0324016608062963	0.974151738053	0.985933616365
Mir7578	Mir7578	382.388889514	-0.0124427507875563	0.385591439538	-0.0322692609630316	0.974257322631	0.985961247064
C030034L19Rik	C030034L19Rik	356.022982303	0.0174117200721	0.541654698741	0.0321454242206	0.974356078822	0.985997507043
C130046K22Rik	C130046K22Rik	175.149343974	0.0192708166462	0.602152235064	0.0320032302863	0.974469474822	0.986048576105
Lyl1	Lyl1	6899.93085824	-0.00666273861796209	0.211001392577	-0.0315767518715312	0.974809583462	0.986329030302
C130026I21Rik	C130026I21Rik	10.9280539353	-0.0717356233453147	2.31407431847	-0.0309997059182047	0.975269774205	0.986730941565
Ggct	Ggct	401.909301489	-0.0122823011600458	0.398819915928	-0.0307966093705577	0.975431744469	0.986774080205
Slc25a14	Slc25a14	247.081132028	-0.0144681150016143	0.469922367802	-0.0307883088631833	0.975438364177	0.986774080205
4933408B17Rik	4933408B17Rik	13.6309558755	-0.0564987910735305	1.84261408484	-0.030662302832951	0.975538854998	0.986812028338
Acp6	Acp6	1902.7950236	-0.00750096981427982	0.24620883421	-0.0304658841277701	0.975695501266	0.986843067993
Cdk5rap3	Cdk5rap3	2701.17479622	-0.00693007088090715	0.227429418073	-0.0304713037549478	0.975691179036	0.986843067993
Zfp768	Zfp768	1298.26955055	-0.0080016522294842	0.263644874661	-0.0303501148648403	0.975787829079	0.986872748585
Unc119b	Unc119b	2005.58293477	-0.0075222988850652	0.252551286913	-0.0297852328412256	0.976238336028	0.987264650008
Ppwd1	Ppwd1	1127.63028931	-0.00796604297206609	0.27204910541	-0.0292816363430251	0.976639972698	0.987607081781
Col2a1	Col2a1	30.8855717255	0.0376112527787	1.28880512254	0.0291830410363	0.976718606766	0.987622860701
Tmem229b	Tmem229b	2173.00314618	-0.00753075933543823	0.261758667285	-0.0287698566528903	0.97704814183	0.987838552295
Gm3716	Gm3716	102.928605494	0.0200209984948	0.696201189561	0.0287574896381	0.9770580052	0.987838552295
Pla2g6	Pla2g6	1191.47697982	0.00742350265498	0.2591681414	0.0286435771576	0.977148856783	0.987866664748
Tmem108	Tmem108	9.9211159302	0.0578234858599	2.02609093331	0.0285394327122	0.977231918071	0.987886898339
Fbxo18	Fbxo18	3239.30726582	0.00601077335615	0.212017005864	0.0283504303424	0.977382659148	0.987911810488
Xrn2	Xrn2	6295.85660362	0.00599250663622	0.210840769711	0.0284219538964	0.977325614596	0.987911810488
Tnfsf8	Tnfsf8	6.91927987457	-0.0878422035450807	3.11913765563	-0.0281623362747051	0.9775326766	0.987999710355
9930111J21Rik2	9930111J21Rik2	22.9304332721	-0.044562223316463	1.59753564827	-0.0278943530084998	0.977746412339	0.988151995288
Cnih4	Cnih4	1364.45162745	0.00718970154784	0.261473766558	0.0274968370345	0.978063462576	0.988344924229
Unc45a	Unc45a	1927.60407427	0.00700397760259	0.254081528746	0.0275658668978	0.978008405584	0.988344924229
Slc12a9	Slc12a9	702.844976096	-0.00870502649386496	0.31947046608	-0.0272482980999011	0.978261693677	0.988481490825
Shisa4	Shisa4	12.6705904301	-0.0685628435729304	2.54725413708	-0.0269163734292316	0.978526434141	0.988511623516
Gtf2b	Gtf2b	1799.4030014	-0.0063933884288237	0.236350172803	-0.0270504918739967	0.978419462055	0.988511623516
Stk25	Stk25	3788.91405003	0.00558307876396	0.207591675335	0.0268945214443	0.978543863193	0.988511623516
Gm14005	Gm14005	13.6553636357	0.0576792185886	2.1428894475	0.026916562894	0.978526283025	0.988511623516
Ndst1	Ndst1	3574.40279331	0.00567008089389	0.214519554899	0.0264315339297	0.978913142492	0.988820914757
Sirt5	Sirt5	614.582971998	-0.00842627788252133	0.321411009183	-0.0262165191663845	0.979084640022	0.988930395442
Lrrc28	Lrrc28	384.928349417	-0.0102806269134676	0.394764288452	-0.0260424440969309	0.979223484426	0.98899592431
Mir7090	Mir7090	34.2663123983	-0.0320737505467571	1.23470212792	-0.0259769136388093	0.979275752484	0.98899592431
Rabl2	Rabl2	487.501099582	0.00939581818513	0.364698571299	0.0257632437431	0.979446179355	0.989040548064
Cwc22	Cwc22	2371.25189436	0.00603560606192	0.234136167027	0.025778187704	0.979434259758	0.989040548064
Jkamp	Jkamp	765.548070989	0.00757331395029	0.298018917568	0.0254121919913	0.979726186446	0.989195799692
Brwd3	Brwd3	745.038111599	0.00988108106209	0.387693779008	0.0254868187139	0.979666662216	0.989195799692
Sh3bp4	Sh3bp4	158.676237549	-0.0167489384162327	0.666168538583	-0.0251421936734966	0.979941545124	0.989323926255
Penk	Penk	5.82409299925	-0.0738679134828282	2.94355699734	-0.0250947793942774	0.979979364312	0.989323926255
B930003M22Rik	B930003M22Rik	78.8284226462	0.0190715276711	0.763066939257	0.0249932564103	0.980060342535	0.989341934492
Hist1h4n	Hist1h4n	13.6441772193	0.0443820195885	1.79603085075	0.0247111677229	0.980285347247	0.989505321523
Mgat1	Mgat1	4905.77163766	-0.00512046142618672	0.209584012912	-0.0244315458752604	0.980508385861	0.989539217961
Kif5c	Kif5c	8.55064702012	0.0709763299062	2.8917333082	0.0245445628423	0.980418238401	0.989539217961
Tbc1d1	Tbc1d1	2196.48532573	0.00565589391901	0.231050284993	0.0244790605611	0.980470485962	0.989539217961
Csnk1g3	Csnk1g3	1813.94590872	0.0066368902187	0.275615048408	0.0240802897267	0.980788565284	0.989758229499
Grap2	Grap2	197.988552472	0.0129354003344	0.539626714811	0.0239710154803	0.980875728357	0.98978244382
Vpreb3	Vpreb3	18.9865694137	0.0366024537404	1.54411291146	0.0237045189304	0.981088301435	0.989933195645
1700030J22Rik	1700030J22Rik	33.8061127356	0.0271150794539	1.14904954336	0.0235978331923	0.981173400533	0.989955313133
Kctd10	Kctd10	4073.73669304	0.00484164380969	0.206681502785	0.0234256270853	0.981310763155	0.99003015568
Pcdhb18	Pcdhb18	36.1197613609	-0.0271278017218616	1.18091772232	-0.0229717966028337	0.981672770061	0.99033161435
Sardh	Sardh	298.366669962	0.0109071108757	0.482685683491	0.0225967151061	0.981971964126	0.990569671402
Dcun1d3	Dcun1d3	563.018053115	0.00763262387621	0.340019120042	0.0224476314016	0.982090885546	0.99062585848
Nrip3	Nrip3	5.54604300574	0.0665705215341	2.9864246107	0.0222910437102	0.982215793193	0.990677996162
Mir6963	Mir6963	13.7019475194	0.0479741539785	2.15863399381	0.0222243113543	0.982269024722	0.990677996162
Mettl24	Mettl24	102.370738696	-0.0149289870318426	0.676427352808	-0.0220703479388645	0.98239183963	0.990738091984
Nck1	Nck1	1091.38025473	-0.00615405306097676	0.281263795851	-0.021880004294003	0.982543675219	0.990827445425
Ascc1	Ascc1	1499.11837038	-0.00589281768184696	0.272210954206	-0.0216479814305853	0.982728758839	0.99095031355
Zfp180	Zfp180	1496.68869107	-0.00536918144448116	0.250807537026	-0.0214075761364574	0.982920530069	0.991079908986
Tmem209	Tmem209	2159.93894091	0.00474201133591	0.225647892947	0.0210150924698	0.983233616285	0.991277964199
Tigd5	Tigd5	142.208175412	0.0123290210386	0.587020070156	0.0210027248904	0.983243482008	0.991277964199
Spg11	Spg11	1681.18820149	-0.00485806516496591	0.240656552562	-0.0201867146904581	0.983894425869	0.991870408476
Pcnxl3	Pcnxl3	5698.42919743	0.00412651974445	0.206368389979	0.0199958905764	0.984046650756	0.991909072154
Smyd4	Smyd4	450.593866225	-0.00718143055651972	0.362310315346	-0.0198212147221248	0.984185994306	0.991909072154
Rps27	Rps27	14900.5958655	0.00463351021336	0.232824513019	0.0199012988507	0.984122109018	0.991909072154
Mir6919	Mir6919	7.87326178959	-0.0522756899501643	2.63323892472	-0.0198522395592201	0.984161244938	0.991909072154
9530052E02Rik	9530052E02Rik	65.6505385475	0.0171259151109	0.875610948914	0.0195588179112	0.984395316089	0.992038730222
Sox17	Sox17	9.43452030599	-0.0473126653515687	2.42613927508	-0.0195012157123961	0.98444126723	0.992038730222
Zfp672	Zfp672	855.13687446	0.00584726376284	0.306034670906	0.0191065402672	0.984756114005	0.992132204882
Gm6793	Gm6793	35969.6402236	0.00366427024774	0.190643909819	0.0192204946448	0.98466520826	0.992132204882
Dbt	Dbt	1065.91516996	-0.00508638218846927	0.268515956412	-0.0189425695829299	0.984886920008	0.992132204882
Lyrm1	Lyrm1	83.1110721586	0.0139912781345	0.74305753003	0.0188293336237	0.98497725312	0.992132204882
Ube2e1	Ube2e1	3179.9852291	0.00407357020572	0.212702866503	0.0191514588999	0.984720280678	0.992132204882
Iqce	Iqce	1334.57301919	0.00480588012477	0.254817474076	0.0188600885485	0.984952718597	0.992132204882
Zhx3	Zhx3	325.798371879	0.0077472080521	0.407158802752	0.0190274850985	0.984819179438	0.992132204882
Cdk10	Cdk10	1337.92029125	0.0049347263893	0.267625971332	0.0184388920281	0.985288726358	0.992382146513
Bcas1	Bcas1	25.5301661319	-0.0279956602793596	1.5280130843	-0.0183216103101962	0.985382287825	0.992412589531
Stat5b	Stat5b	8399.53882156	0.00349780942551	0.196952786262	0.0177596341331	0.985830606972	0.992608905067
Bahcc1	Bahcc1	5728.47054295	0.00362432598589	0.202727440706	0.0178778263725	0.985736318179	0.992608905067
Zfp598	Zfp598	4039.58973313	-0.00396444717078827	0.220848335315	-0.0179509941296962	0.985677948122	0.992608905067
Best1	Best1	25.7861341461	0.0238803503905	1.33944602967	0.0178285275118	0.985775646711	0.992608905067
Nipal2	Nipal2	29.8376550395	-0.0218295699489776	1.23498215575	-0.0176760205379435	0.985897310498	0.992612282863
Gm19710	Gm19710	49.0303057325	0.0203788373565	1.16678890122	0.0174657449477	0.986065060248	0.992717388141
Soat2	Soat2	345.084748528	-0.00704654035180305	0.409806026666	-0.0171948187515007	0.986281195617	0.992871188829
Gm16853	Gm16853	102.614100176	-0.0115786520707122	0.676841930321	-0.0171068776209252	0.986351352168	0.992878024998
Cistr-act	Cistr-act	58.937234484	0.015061765688	0.887802037758	0.0169652299133	0.986464354288	0.992927986595
Aldoart2	Aldoart2	58.9360832638	0.0152034906167	0.924746939237	0.0164407039068	0.986882807109	0.993285374139
Gtpbp6	Gtpbp6	1305.38927353	-0.00453312293625519	0.281958910936	-0.0160772465789487	0.987172765769	0.99351339629
Rbks	Rbks	315.39789359	-0.00620325518901619	0.417619282921	-0.0148538524026541	0.988148776304	0.994176395011
Hist2h2ac	Hist2h2ac	19.4790497702	-0.0222548945859012	1.47268472126	-0.0151117847999812	0.987942999125	0.994176395011
Il1r2	Il1r2	28.2384412525	-0.0212591072604418	1.42503951834	-0.0149182580460898	0.988097393729	0.994176395011
Chp1	Chp1	2871.54646882	-0.00324402247063804	0.217584676115	-0.0149092414436307	0.988104587137	0.994176395011
Pus7	Pus7	3592.05621279	-0.00328189064814217	0.218674434218	-0.01500811313347	0.988025707768	0.994176395011
Dyrk1a	Dyrk1a	4452.93001168	-0.0028400673081895	0.207804997253	-0.013666982727719	0.989095664953	0.994244854742
Snora75	Snora75	43.4146083806	0.0225540845842	1.64705997852	0.0136935417522	0.989074475901	0.994244854742
Mir1966	Mir1966	596.32191473	-0.00495133810422401	0.357268290147	-0.013858879281397	0.988942568157	0.994244854742
Zfp830	Zfp830	1064.39760003	-0.00395080382312538	0.270263687344	-0.014618330201701	0.988336675429	0.994244854742
Rfx8	Rfx8	74.3284602306	-0.0113124411665295	0.825823874531	-0.0136983702159832	0.989070623705	0.994244854742
Setmar	Setmar	324.711326054	-0.00601339206743367	0.426100915285	-0.0141126006815038	0.988740147567	0.994244854742
Zfp580	Zfp580	224.355833945	0.00701053413741	0.504707133243	0.013890301277	0.988917499444	0.994244854742
B3gat3	B3gat3	1361.52117602	-0.00377169755714836	0.2762120875	-0.0136550778471693	0.989105162788	0.994244854742
Mus81	Mus81	758.116810571	0.00421808520826	0.297937947492	0.0141575963846	0.988704249777	0.994244854742
Btf3l4	Btf3l4	1201.84346857	0.00371416806079	0.259245317279	0.0143268472495	0.98856922082	0.994244854742
Zfp407	Zfp407	1307.90749637	-0.00414630853880929	0.28797599979	-0.014398104501187	0.988512371623	0.994244854742
1700071K01Rik	1700071K01Rik	27.7187490828	0.0188811357958	1.35310628307	0.013953919239	0.988866744574	0.994244854742
Gm11149	Gm11149	24.1995487605	-0.0198746119821824	1.36512576347	-0.0145588139305664	0.98838415749	0.994244854742
Mir6943	Mir6943	10.6680168476	0.028631584455	1.99262320909	0.0143687900072	0.988535758786	0.994244854742
Abl1	Abl1	8260.8557174	0.0025636906336	0.190772272119	0.0134384866581	0.989277961697	0.994279827558
5730559C18Rik	5730559C18Rik	17.31417695	0.0235205437407	1.74647845612	0.0134674113261	0.989254885239	0.994279827558
5330417C22Rik	5330417C22Rik	95.7373683028	0.00953912520435	0.713319819577	0.013372858769	0.989330320471	0.994279827558
Ap2b1	Ap2b1	7755.0653008	0.00286951461626	0.221924096784	0.0129301624197	0.989683510505	0.994570993208
Stbd1	Stbd1	61.7649565413	0.0105277025876	0.858063447468	0.0122691423562	0.990210886336	0.994798360521
Tgfbr2	Tgfbr2	2502.38214369	0.00281744578198	0.224406314409	0.0125551091974	0.989982735384	0.994798360521
C530008M17Rik	C530008M17Rik	2417.00086645	-0.0030998462028443	0.250568027666	-0.0123712759034761	0.99012940174	0.994798360521
Rnf31	Rnf31	1627.48630444	-0.00302130836904297	0.246592757449	-0.012252218598388	0.990224388526	0.994798360521
Fbxl2	Fbxl2	296.732052498	0.00584267140255	0.477003696166	0.0122486920951	0.990227202057	0.994798360521
Sema4d	Sema4d	5079.82732351	-0.00272100639760974	0.225057303552	-0.0120902825843287	0.990353585201	0.994861541641
Vprbp	Vprbp	3848.85928252	-0.00264166640515618	0.220266660184	-0.0119930379066669	0.990431169603	0.994875696937
Ap4m1	Ap4m1	1261.69353808	-0.00322338063770576	0.274948281231	-0.0117235889719879	0.990646143632	0.994964067981
Cep120	Cep120	1955.48806537	-0.00276193351520719	0.235446322765	-0.0117306292269598	0.990640526708	0.994964067981
Tcp11	Tcp11	89.4938696741	-0.00948419214165772	0.81888165734	-0.0115818837272151	0.990759200383	0.995002779173
Filip1	Filip1	20.2888259627	-0.0180961016955113	1.57137496429	-0.0115160939347612	0.990811689542	0.995002779173
Adora2b	Adora2b	20.1658079693	-0.0174682487148382	1.55477279144	-0.0112352420951523	0.991035762389	0.995025512986
Fv1	Fv1	323.791533943	-0.00473134910867222	0.432223839166	-0.0109465251102461	0.991266111046	0.995025512986
Mir762	Mir762	789.301849742	-0.00349697917849871	0.319500586402	-0.0109451416595989	0.991267214813	0.995025512986
Alms1	Alms1	1275.89821577	0.00371594883349	0.332826046074	0.0111648378404	0.991091933334	0.995025512986
Ankrd29	Ankrd29	121.415870184	-0.00708731954576979	0.648394817643	-0.0109305616777321	0.99127884726	0.995025512986
Afmid	Afmid	210.598233873	0.00557703474093	0.495141240283	0.0112635229854	0.991013198931	0.995025512986
Tmem263	Tmem263	1272.24273251	-0.00294591197276805	0.259325050392	-0.0113599205642453	0.990936289712	0.995025512986
Dmc1	Dmc1	34.5828525547	-0.0127793366741996	1.18618882486	-0.0107734421420575	0.99140420313	0.995087595852
Pkd1l3	Pkd1l3	1031.24093619	0.00277726370018	0.275361008642	0.0100859003745	0.991952752245	0.995255662094
Aplp1	Aplp1	23.0631956968	0.0189853962786	1.86971072482	0.0101541891088	0.991898268508	0.995255662094
Polr1e	Polr1e	1398.28788243	-0.00260294744449289	0.250183741585	-0.0104041430829891	0.991698844627	0.995255662094
Baiap2l2	Baiap2l2	22.5851013505	-0.014864833106312	1.43389647841	-0.0103667407864436	0.991728685733	0.995255662094
Fam173a	Fam173a	1793.79115669	0.00260738006795	0.254623711374	0.0102401306378	0.991829700654	0.995255662094
E130304I02Rik	E130304I02Rik	248.504288911	-0.0046753097709425	0.456426235282	-0.010243297623003	0.991827173898	0.995255662094
Usp53	Usp53	244.679899059	0.005411369293	0.568730530298	0.00951482117579	0.992408385632	0.995649058424
4930515G01Rik	4930515G01Rik	1774.95426253	0.00229844044234	0.246050022082	0.00934135434284	0.992546785989	0.995724155814
Pcdhgb7	Pcdhgb7	934.708181216	-0.00263949380508073	0.291299733599	-0.00906109240976356	0.992770393192	0.995820964786
Gli1	Gli1	32.3888271382	-0.0109361509037149	1.19950310436	-0.00911723434806528	0.992725600256	0.995820964786
Dgcr8	Dgcr8	2837.23079321	0.0021335619064	0.238122623919	0.00895992943168	0.992851106293	0.995838175938
Pard3	Pard3	27.9400059351	0.010657849605	1.24888173581	0.00853391422058	0.993191004248	0.996115332878
Dctn6	Dctn6	1556.44125095	0.00211301422607	0.2518891047	0.00838866861105	0.993306889328	0.996167796268
Atf2	Atf2	2440.02684245	-0.00196052388926469	0.260963095774	-0.00751264803725754	0.994005830505	0.99648607538
Cyp26b1	Cyp26b1	520.96254115	0.00275560006943	0.350584496924	0.00786001689637	0.993728678444	0.99648607538
Zfp330	Zfp330	2377.95134018	-0.00175107288149019	0.23249763985	-0.00753157271884284	0.993990731221	0.99648607538
Mir5046	Mir5046	82.3017721162	0.00601578631363	0.771184964062	0.00780070488141	0.993776001135	0.99648607538
Nptxr	Nptxr	204.41140105	-0.00395247486634397	0.512191600895	-0.00771678969244936	0.993842953753	0.99648607538
Pilra	Pilra	82.4273140294	0.00660856160889	0.878596913056	0.00752172186209	0.993998590845	0.99648607538
Slc6a8	Slc6a8	72.9206508593	-0.00574478125741888	0.790754474931	-0.00726493676550712	0.994203470109	0.996494705493
Hipk4	Hipk4	53.0341382479	-0.0079203320121236	1.09054437496	-0.0072627324426048	0.994205228858	0.996494705493
Anapc13	Anapc13	1806.5984518	-0.00192302831352118	0.259825931876	-0.00740121780623429	0.994094736494	0.996494705493
Arhgef10l	Arhgef10l	461.178761825	-0.0024774511753622	0.354715478767	-0.0069843334268114	0.994427353498	0.996642391435
Cebpz	Cebpz	5648.83957398	-0.00145035151490656	0.209630307914	-0.00691861558255124	0.994479787484	0.996642391435
Gpr180	Gpr180	817.124281757	-0.00209959940241737	0.310543137309	-0.00676105555128059	0.99460549926	0.996704628287
Vgf	Vgf	8.20248839745	0.0190907387318	2.93944792781	0.00649466811479	0.994818041013	0.996815674345
Mir3960	Mir3960	143.39872772	0.00379987350147	0.587969763185	0.00646270223299	0.994843545562	0.996815674345
Ppp6r1	Ppp6r1	18645.1822064	0.00126554814199	0.200553664067	0.00631027185609	0.994965164926	0.996873787916
Src	Src	1163.92164783	0.00162255459882	0.26414961676	0.00614255897365	0.995098977851	0.996944110227
Tmprss9	Tmprss9	7.17572403875	0.0163497761435	2.70573914122	0.00604262838733	0.995178709443	0.996960245398
Rps27rt	Rps27rt	14862.268775	0.0013766094969	0.232723024853	0.00591522690019	0.995280359306	0.99699833461
Gstz1	Gstz1	1569.30060661	-0.00149864050272222	0.257693379318	-0.00581559567686866	0.995359852153	0.99701422511
Xrra1	Xrra1	5.12655524841	0.0192911068391	3.48247010227	0.00553948957853	0.995580149395	0.997171142986
Pak3	Pak3	20.8125405686	0.00793545625699	1.48639143364	0.0053387392294	0.99574032263	0.997182490834
Mterf1a	Mterf1a	164.429537913	0.00332246761378	0.6317296248	0.00525931899242	0.995803689921	0.997182490834
Sec24b	Sec24b	2924.40466736	0.00122222459893	0.224624917919	0.00544117994678	0.99565858795	0.997182490834
5930403L14Rik	5930403L14Rik	2273.41412754	0.00132368163222	0.254249107661	0.00520623904799	0.995846041009	0.997182490834
Mir194-1	Mir194-1	5.12510193938	0.015575063754	3.4770299341	0.00447941606751	0.996425955031	0.997635673442
F630111L10Rik	F630111L10Rik	26.7404174576	-0.00673420270254533	1.4988893491	-0.00449279508629542	0.996415280226	0.997635673442
Aldh1a7	Aldh1a7	30.5182957028	0.00519804877383	1.20003322804	0.00433158736971	0.996543904122	0.99769001557
Klhl26	Klhl26	1149.68194781	0.00108272077624	0.267669561666	0.00404499028391	0.996772573505	0.997855191301
Bex1	Bex1	1145.81771277	0.00115635401953	0.300106257169	0.00385314864954	0.996925639789	0.99794466555
4931428F04Rik	4931428F04Rik	789.638115987	0.0010279195639	0.294882557072	0.00348586085969	0.997218691072	0.998174247502
Grin3a	Grin3a	9.7608402958	0.00918862125125	2.7669048464	0.00332090251069	0.997350308029	0.998178460431
4930549G23Rik	4930549G23Rik	627.445421908	0.00110017582818	0.324593655867	0.00338939411875	0.99729565994	0.998178460431
4930432K21Rik	4930432K21Rik	75.603691044	-0.00235255214312313	0.810095262081	-0.00290404382452397	0.997682911525	0.998447565989
Dyx1c1	Dyx1c1	64.6567879141	-0.00243671522909246	0.928510082037	-0.0026243282396543	0.997906091419	0.998607136699
T2	T2	5.68434134798	-0.00747648611959986	2.96665004081	-0.00252017798417474	0.997989191024	0.998626517285
Polr3f	Polr3f	1318.38518479	-0.000596975305730191	0.259842166528	-0.00229745354153568	0.998166898903	0.99874055804
Creld1	Creld1	727.002260473	-0.000632501156922516	0.316657944196	-0.00199742709290956	0.998406284821	0.998916293778
1810013L24Rik	1810013L24Rik	1822.6906581	0.00040278794392	0.254491211341	0.00158271848288	0.998737173886	0.999183551118
Cd200r1	Cd200r1	403.773705538	-0.000473219467963707	0.40672749388	-0.00116348040170397	0.99907167716	0.99932678643
Ntn4	Ntn4	61.9248720369	0.00102219642007	0.866075889171	0.00118026195262	0.999058287429	0.99932678643
Pdgfc	Pdgfc	282.920587769	-0.000601386061515242	0.494648669215	-0.00121578425040589	0.999029944756	0.99932678643
Mettl23	Mettl23	845.093414826	0.000209190562075	0.335619242653	0.000623297283019	0.999502680753	0.999694083028
Gm16894	Gm16894	8.61774356298	0.00107913483275	2.1455729012	0.000502958828455	0.999598696933	0.999726302562
1700096K18Rik	1700096K18Rik	165.15771476	-0.000190126550125917	0.549190427118	-0.000346194217411324	0.999723776984	0.99978758371
Alg1	Alg1	1266.68984225	7.70409892666618e-05	0.293106974104	0.000262842566276	0.999790281977	0.999790281977
Gria2	Gria2	2.83687220524	4.98848881882	4.80422872025	1.03835373153	0.299105401911	1.0
3110035E14Rik	3110035E14Rik	1.01903220655	-3.44047212650974	4.83645083548	-0.711362989833068	0.476859327246	1.0
Jakmip2	Jakmip2	0.462932219517	-2.31185520673478	4.89709010273	-0.472087537340615	0.636864307656	1.0
Dlgap1	Dlgap1	0.694398329275	-2.89477960902991	4.86003754478	-0.595629063018473	0.551423056799	1.0
Mir6897	Mir6897	1.15733054879	-3.63000540667855	4.83011456604	-0.751536088232302	0.452330090496	1.0
Hrk	Hrk	0.694398329275	-2.89477960902991	4.86003754478	-0.595629063018473	0.551423056799	1.0
Lix1	Lix1	1.03158989282	3.52855323993	4.83815366489	0.729318141658	0.465807077515	1.0
1810046K07Rik	1810046K07Rik	1.27379025818	-3.76300293435112	4.82613570214	-0.77971345328809	0.435559558297	1.0
Iglon5	Iglon5	0.773692419612	3.1132537692	4.8558385434	0.641136178927	0.52143421025	1.0
Gm595	Gm595	1.85172887807	-4.30704866382742	4.81316874378	-0.894846803239368	0.370868987061	1.0
Apoc4	Apoc4	2.08319498783	-4.47677851093652	4.81002138568	-0.930719045088777	0.351998915402	1.0
Pla2g4f	Pla2g4f	1.85172887807	-4.30704866382742	4.81316874378	-0.894846803239368	0.370868987061	1.0
5830411N06Rik	5830411N06Rik	2.80233856801	-4.90184949619527	4.80358143658	-1.02045724859832	0.30751165481	1.0
Tenm2	Tenm2	2.17636275534	-4.53842048764212	4.80896647652	-0.943741344381876	0.345301840915	1.0
Krt72	Krt72	0.254758051637	-1.42436455136408	4.98918174766	-0.285490612169499	0.775268295682	1.0
Amer3	Amer3	0.764274154911	-3.02445124392759	4.85361123947	-0.623134217947052	0.53319632534	1.0
Pcdha5	Pcdha5	0.231466109758	-1.35453596791041	4.99398672419	-0.271233393823498	0.786211530722	1.0
Pcdha11	Pcdha11	0.231466109758	-1.35453596791041	4.99398672419	-0.271233393823498	0.786211530722	1.0
Sgcd	Sgcd	1.62026276831	-4.11465145600646	4.81721109222	-0.854156352552279	0.39301836362	1.0
Otof	Otof	0.515794946408	2.52778310212	4.89103425814	0.516819749916	0.605281991868	1.0
Tmem236	Tmem236	1.95745433185	0.151664482073	4.67671331628	0.0324297154467	0.974129365446	1.0
Hnf1b	Hnf1b	1.15733054879	-3.63000540667855	4.83011456604	-0.751536088232302	0.452330090496	1.0
Pantr2	Pantr2	2.80233856801	-4.90184949619527	4.80358143658	-1.02045724859832	0.30751165481	1.0
