#1.2
22089	6
Name	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C2cd2l	C2cd2l	391.113075567	-0.0218748347748773	0.237824937177	-0.0919787261780516	0.926714941981	0.960284059769
Fubp3	Fubp3	2126.45782589	-0.011983005657919	0.131294484185	-0.0912681574730669	0.927279519017	0.960775725033
Dexi	Dexi	424.248595939	0.0194362813318	0.213232782313	0.0911505309877	0.927372981798	0.960775725033
Mir7002	Mir7002	3.07392043112	-0.140032964372533	1.53636209612	-0.0911458078314225	0.92737673471	0.960775725033
Cacna1f	Cacna1f	9.16825578188	-0.0836861538563085	0.922769624887	-0.0906901913536307	0.927738764679	0.960973916106
Ap3s2	Ap3s2	2289.34074665	0.0102942194214	0.113476891357	0.0907164383721	0.927717908557	0.960973916106
Slc52a2	Slc52a2	669.934311243	-0.0159166705971445	0.175348291798	-0.090771745957223	0.927673960806	0.960973916106
Nutm1	Nutm1	3.78955074873	0.140972502286	1.55589939576	0.0906051526662	0.92780633754	0.960984960787
D330023K18Rik	D330023K18Rik	24.7849843722	0.0594314689117	0.657805312264	0.0903481133456	0.928010587535	0.961137560176
Psd4	Psd4	5543.44708263	0.0117138919381	0.129778705656	0.0902605082928	0.928080201827	0.961150707638
8430429K09Rik	8430429K09Rik	162.057729961	0.0213419089327	0.237546017765	0.089843261249	0.928411769671	0.961435124657
Nr3c2	Nr3c2	19.4460158069	0.0616076137434	0.687562767832	0.0896028939112	0.928602784651	0.961573963428
Nisch	Nisch	11478.6045888	0.0115148127566	0.128754102521	0.0894325891845	0.928738124806	0.961576278656
Gtf2ird2	Gtf2ird2	741.970546276	-0.0208372759873933	0.232832192259	-0.089494823654757	0.928688667203	0.961576278656
Mospd1	Mospd1	679.668432989	0.0200161315453	0.224111042728	0.0893134550699	0.928832801205	0.961576278656
Kif6	Kif6	19.2273339793	-0.0650243338725823	0.727866737367	-0.0893354930709339	0.928815287434	0.961576278656
Dtymk	Dtymk	4375.52458543	0.0101915240413	0.114255104234	0.0891997264338	0.928923182787	0.961610891646
Pnpla7	Pnpla7	2004.1902231	0.0135993606551	0.152882404378	0.0889530793975	0.929119199446	0.961754845942
Zfand1	Zfand1	933.121233581	0.0163375594061	0.184054844593	0.088764625795	0.929268971206	0.961850916255
Carm1	Carm1	3704.93584028	0.0102298640403	0.115347206469	0.0886875751349	0.929330207228	0.961855340439
Zc3h13	Zc3h13	3076.03462771	0.0150089373869	0.170186709762	0.0881910074402	0.929724864492	0.962204833404
Zmym3	Zmym3	3364.41757939	0.00921745659828	0.104622748536	0.0881018394879	0.929795734367	0.962219205155
Inadl	Inadl	400.121365559	-0.0170012260593169	0.193391780084	-0.0879107997863015	0.929947572852	0.962317362126
Ociad1	Ociad1	4993.51142218	-0.0088365753376919	0.100805137697	-0.0876599699141158	0.930146936477	0.962346741581
Tnxb	Tnxb	11.6042064724	0.127389841605	1.45234043493	0.087713485448	0.9301044011	0.962346741581
Polr2h	Polr2h	1372.85253571	-0.0105039400412059	0.119680500679	-0.0877665115170733	0.930062254957	0.962346741581
Tmem161a	Tmem161a	1387.78720524	0.0139719230156	0.159579627828	0.0875545532083	0.930230724682	0.962374464954
Lancl1	Lancl1	1253.08554962	0.0143533657426	0.164366296369	0.0873254800993	0.93041280119	0.962401160299
Fkbp14	Fkbp14	36.8852417976	-0.0408696865276802	0.467610358884	-0.0874011572909059	0.930352649515	0.962401160299
Cers3	Cers3	6.71618158357	-0.0953108900518607	1.09167555947	-0.0873069743343281	0.930427510475	0.962401160299
Rnasek	Rnasek	780.005762217	-0.0146282052368233	0.167855849132	-0.0871474262735093	0.930554328039	0.96247337886
A330023F24Rik	A330023F24Rik	48.9080021213	0.0408225096411	0.468960529474	0.087048924324	0.930632623681	0.96249540537
Btg3	Btg3	190.429895525	-0.0205713429031548	0.236537689756	-0.0869685627029744	0.930696500728	0.96250251784
Cxcl5	Cxcl5	7.0963946352	0.111633527915	1.29309890709	0.0863302314331	0.931203906972	0.962791401734
Gpr157	Gpr157	273.737267742	-0.0195304541420702	0.226079520347	-0.0863875423661992	0.93115834966	0.962791401734
Snora65	Snora65	302.641140048	-0.0233812500979577	0.270608456252	-0.0864025109259218	0.931146450967	0.962791401734
A330102I10Rik	A330102I10Rik	2.3901650574	-0.167950782497452	1.94313915646	-0.0864327096385032	0.931122445684	0.962791401734
Epb4.1l4a	Epb4.1l4a	26.2920957912	-0.046733095848774	0.541889184026	-0.0862410567074862	0.931274793733	0.962805740953
Mrps5	Mrps5	1728.34059209	0.0123617208477	0.143468928267	0.0861630528437	0.931336801002	0.962810898844
Mir7060	Mir7060	10.1087625466	-0.0740404214401571	0.861279971989	-0.0859655673510932	0.931493789138	0.962914240795
Nr2c2ap	Nr2c2ap	1195.28069025	-0.0116217875399076	0.135360157614	-0.0858582595111263	0.931579093017	0.962943472373
Tmem53	Tmem53	77.844641432	-0.0316589526201167	0.369874331512	-0.0855938082826705	0.931789320672	0.962983932239
Dctpp1	Dctpp1	2654.87467254	0.0135998286627	0.158778057013	0.0856530739736	0.931742206514	0.962983932239
Nat2	Nat2	379.215364287	0.0163262166675	0.190505015129	0.0856996686227	0.931705165562	0.962983932239
Spidr	Spidr	1361.24899281	0.0116592273475	0.136377220805	0.0854924838522	0.931869870613	0.963008239607
Lrrc8d	Lrrc8d	1656.17770806	-0.00991860375373242	0.116247182015	-0.0853233909144865	0.932004296078	0.963088216362
Mir7031	Mir7031	7.19337877938	0.104497722612	1.22644097541	0.0852040372976	0.932099180956	0.963127326498
Eed	Eed	2952.99546996	0.0115881882972	0.136531570415	0.0848755219174	0.932360352231	0.963338243149
Sprtn	Sprtn	813.007250063	0.0141876878333	0.167354471888	0.0847762696341	0.932439259698	0.963360825946
Tmem100	Tmem100	12.1261985828	0.0775750737227	0.918949783522	0.0844170977715	0.932724813752	0.963547217292
Ism2	Ism2	1.97603081885	0.156425519671	1.85325547078	0.0844058048861	0.932733792127	0.963547217292
Mgst2	Mgst2	137.393751632	-0.0740939856156823	0.879041220048	-0.0842895462987212	0.93282622367	0.963583753159
Hsd11b1	Hsd11b1	25.7342504206	0.055605008545	0.66028766811	0.0842133076696	0.932886837784	0.96358742004
Phlpp1	Phlpp1	649.050593448	0.0168139597921	0.200245882711	0.0839665693217	0.93308301169	0.963662741294
Cxcr6	Cxcr6	5.87272772888	-0.114461204699209	1.36415578577	-0.083906256083966	0.933130965468	0.963662741294
Gm15417	Gm15417	26.112717094	-0.0474897630047523	0.565079252072	-0.0840408895399746	0.933023921592	0.963662741294
Man2c1os	Man2c1os	202.953023806	-0.0222157600569145	0.265171692407	-0.0837787768944856	0.933232322271	0.963708475653
Gm2027	Gm2027	2.64383867041	-0.142196527652729	1.69889166349	-0.0836995852700629	0.933295286896	0.963714560908
C030039L03Rik	C030039L03Rik	113.459193611	-0.0259579512945606	0.310723403654	-0.0835403802524757	0.933421870791	0.963725888556
2310009B15Rik	2310009B15Rik	218.301431519	-0.0252706015359397	0.302749082262	-0.0834704480261143	0.93347747443	0.963725888556
Ern1	Ern1	1711.05700126	-0.0154856081581708	0.185346657113	-0.0835494332586386	0.933414672701	0.963725888556
Galnt18	Galnt18	23.5591143578	-0.0761906097083506	0.916828491278	-0.0831023582198848	0.933770150746	0.963969112032
Pprc1	Pprc1	4190.34650109	0.0148255159741	0.178700841263	0.0829627654199	0.933881146401	0.964024760859
Fam151b	Fam151b	64.6951514454	0.0355450021025	0.43034815997	0.0825959197896	0.934172845727	0.964266927865
Ctnnb1	Ctnnb1	18807.1898067	-0.0103453811526335	0.125618762385	-0.0823553819210247	0.93436411554	0.964405406785
Eif1	Eif1	9326.14922846	-0.00843941316750123	0.10275497364	-0.0821314323634643	0.934542198141	0.964471308997
Dpy19l1	Dpy19l1	2702.64052686	0.00947848703794	0.115321050594	0.0821921669038	0.934493902276	0.964471308997
Zfr	Zfr	4866.58486976	-0.0101328270887065	0.123752276648	-0.0818799246620904	0.934742198625	0.964528411747
Pxmp4	Pxmp4	528.467647721	-0.0148843729361312	0.182017219929	-0.0817745317831018	0.934826008922	0.964528411747
Ptges3	Ptges3	8094.7981261	-0.0102214623101369	0.12485451198	-0.0818669838043889	0.934752489387	0.964528411747
Zxda	Zxda	147.036606191	0.0224297315631	0.274279797038	0.0817768271865	0.934824183569	0.964528411747
Mettl13	Mettl13	1369.43781537	0.0124029334284	0.152501164901	0.0813300897504	0.935179445086	0.964834124135
Pisd-ps2	Pisd-ps2	150.365049563	-0.023147788637857	0.285314485621	-0.0811307865685521	0.935337942241	0.964938690902
Riiad1	Riiad1	3.75971740361	-0.122528718012094	1.51482708684	-0.0808862734738203	0.935532396375	0.96508033754
Mir6985	Mir6985	4.15712877799	-0.11135186536469	1.37823536702	-0.0807930691876441	0.935606520039	0.965097843456
Thumpd3	Thumpd3	1681.42119946	0.0134297634699	0.166467925725	0.0806747811109	0.935700593186	0.965135924289
Ndufaf2	Ndufaf2	726.338524289	-0.0121038426977242	0.150340841617	-0.0805093450826254	0.935832164062	0.965212675443
Rps15	Rps15	25593.0965189	0.0114007895183	0.142236417518	0.0801538010954	0.936114933268	0.965238613534
Apcdd1	Apcdd1	84.6923426382	0.031911739526	0.398426312803	0.0800944578721	0.936162130565	0.965238613534
Zfp157	Zfp157	871.278292368	0.0143143174897	0.178825060429	0.0800464848459	0.936200284997	0.965238613534
Jazf1	Jazf1	50.0274434468	0.0382612359621	0.476440853409	0.0803063710603	0.935993591209	0.965238613534
Jsrp1	Jsrp1	5.98502022579	-0.0973384813115288	1.21168213213	-0.080333347113287	0.935972136749	0.965238613534
Thra	Thra	1389.2700443	0.0140719751189	0.175777982351	0.0800553910716	0.936193201589	0.965238613534
BC002163	BC002163	793.037815256	0.012956124317	0.162092749306	0.0799303138015	0.936292680028	0.965274937111
Cyb561d1	Cyb561d1	498.124352455	0.0129250698925	0.161930143817	0.0798188007975	0.936381371158	0.965307437935
Gm7334	Gm7334	184.635829033	0.0189914617406	0.238358379533	0.0796760817799	0.936494882936	0.965365520619
Olfr1033	Olfr1033	2.60808034942	0.199355883337	2.50564330891	0.0795627544544	0.936585018909	0.965399501239
Mir147	Mir147	2.71556597497	-0.188200321046574	2.38505866343	-0.0789080469725543	0.937105762644	0.965877306232
Acsf3	Acsf3	765.288190902	0.0125003119826	0.158821770366	0.078706539751	0.937266043651	0.965884365494
2510039O18Rik	2510039O18Rik	2158.84731106	-0.0148609773871265	0.18886983965	-0.0786836978031204	0.937284212542	0.965884365494
Gpr55	Gpr55	10.2517425191	-0.0952733553577835	1.21058566313	-0.0787002178029926	0.937271072237	0.965884365494
Tbc1d8	Tbc1d8	940.270765622	0.0116935403333	0.1488018557	0.0785846404823	0.937363004872	0.965906615016
Trim56	Trim56	930.080365503	-0.016109640996629	0.205317552759	-0.078462073895687	0.937460497829	0.965948130726
Prkar1b	Prkar1b	9.48908125703	0.066799026585	0.854604579114	0.0781636656502	0.93769786417	0.966133756445
1810012K16Rik	1810012K16Rik	6.1636070617	-0.100994244839526	1.29562447247	-0.0779502448319013	0.937867631371	0.966213039241
Sgol2	Sgol2	1721.30135068	-0.010508271853929	0.13510388244	-0.0777791997102164	0.938003692543	0.966213039241
Pts	Pts	1827.25055313	-0.0120358921249979	0.154721649384	-0.0777906141313391	0.937994612663	0.966213039241
Bik	Bik	2.97402489188	0.129416062436	1.66088683763	0.0779198555276	0.937891805002	0.966213039241
Gmeb2	Gmeb2	1356.79785021	0.00927925307035	0.119759783397	0.0774822132032	0.93823994054	0.966279558182
Hsd11b2	Hsd11b2	9.17954891901	-0.0824435319736415	1.06248652723	-0.0775948963687472	0.93815030225	0.966279558182
Kansl3	Kansl3	3105.45882338	-0.0104621390623081	0.134989839178	-0.0775031596899065	0.938223277767	0.966279558182
Mlst8	Mlst8	1411.67488665	-0.0125846092109634	0.163543083822	-0.0769498099024366	0.93866347241	0.966656790578
Rpap3	Rpap3	1480.8641832	0.0111449345144	0.145004180233	0.0768594015464	0.93873539484	0.966671903725
Axl	Axl	252.74592872	0.028024207299	0.367751294112	0.0762042384288	0.939256610718	0.967149651112
Mir223	Mir223	15.8203573402	-0.0753164314334058	0.992741254709	-0.0758671316178103	0.939524806638	0.967255061612
LOC100503496	LOC100503496	666.281172217	-0.0161441989194592	0.213019092244	-0.0757875679094662	0.939588107049	0.967255061612
Atpif1	Atpif1	5480.93350248	0.0112657032897	0.148504416367	0.0758610657198	0.939529632617	0.967255061612
Mir6945	Mir6945	6.5027193655	-0.0990147793027003	1.30646361309	-0.0757883941890036	0.939587449664	0.967255061612
Pla2g4f	Pla2g4f	1.89492270526	-0.15310876109869	2.03497858908	-0.0752385120512337	0.940024942991	0.967282800929
Pgap3	Pgap3	206.876563311	-0.0206294180458683	0.273882608365	-0.0753221176364289	0.939958424138	0.967282800929
Msra	Msra	940.175606077	-0.0141345880847994	0.186957893199	-0.0756030560837293	0.939734905022	0.967282800929
Kdm1b	Kdm1b	2665.11337521	0.0115298832854	0.153050473742	0.0753338621138	0.93994907995	0.967282800929
Hnrnpdl	Hnrnpdl	9895.71686786	-0.0109354729870322	0.144638488166	-0.0756055537202409	0.939732917884	0.967282800929
9430083A17Rik	9430083A17Rik	9.22362388491	0.082056532047	1.09203425511	0.0751409872564	0.94010253687	0.967282800929
Dnaaf1	Dnaaf1	211.743245429	0.0210249481123	0.279254487121	0.0752895623238	0.939984325971	0.967282800929
Sdk2	Sdk2	2.42446034139	0.142963414841	1.90349583212	0.0751057146689	0.940130601021	0.967282800929
Sephs2	Sephs2	3372.34213448	0.0102095850101	0.135681510029	0.0752466935834	0.940018433526	0.967282800929
Capzb	Capzb	8702.16052632	0.00869108333057	0.116146586745	0.0748285728759	0.940351107675	0.96743679571
2010109A12Rik	2010109A12Rik	7.20886072385	-0.0721834467608738	0.967374990279	-0.0746178550057677	0.940518767487	0.96743679571
Bud13	Bud13	920.533481394	0.0137228593635	0.183750464303	0.0746820391206	0.940467698465	0.96743679571
Banp	Banp	1078.64544832	0.0163959045687	0.219909320429	0.0745575700782	0.940566734287	0.96743679571
Ulk3	Ulk3	490.321475605	-0.0155360911469221	0.2081463348	-0.0746402340537804	0.940500961245	0.96743679571
Swap70	Swap70	3648.77662653	0.00800383321014	0.107982520867	0.074121562878	0.940913657758	0.967444222523
Cdc23	Cdc23	5123.64942551	-0.00920629645488711	0.123854214073	-0.0743317175259974	0.940746439896	0.967444222523
Hhipl2	Hhipl2	2.9206262679	0.138531276985	1.860791109	0.0744475166044	0.940654300892	0.967444222523
Zfp92	Zfp92	13.1178503947	0.0755510490568	1.01656056039	0.0743202638394	0.940755553407	0.967444222523
Smim11	Smim11	753.606271896	0.0134509526225	0.181501219658	0.0741094337981	0.94092330882	0.967444222523
4930512B01Rik	4930512B01Rik	63.6591259648	0.034465780128	0.465474085925	0.0740444659977	0.940975003595	0.967444222523
Zfand6	Zfand6	2756.10312492	-0.0147510922906555	0.198990916866	-0.0741294754704452	0.940907361743	0.967444222523
Mir8113	Mir8113	520.349126879	0.0217555250549	0.294232830355	0.0739398286338	0.941058263902	0.96747091898
Ccdc126	Ccdc126	132.577037229	-0.0223460729444126	0.302896172946	-0.0737746955568204	0.941189662163	0.967547098216
1700012L04Rik	1700012L04Rik	2.3712263525	0.125730592776	1.71075027849	0.0734944160799	0.941412687383	0.967717455357
Peli3	Peli3	4.55029104906	-0.100220979265813	1.36674697438	-0.0733281149653969	0.941545019411	0.96779457011
D330045A20Rik	D330045A20Rik	115.055166634	0.0221795608324	0.303261360359	0.0731367847396	0.941697270036	0.967892148143
Fancd2os	Fancd2os	53.7785132913	0.0299574265999	0.410558188039	0.07296755362	0.94183193712	0.967915983145
Csf1	Csf1	204.552396891	-0.0179935569961451	0.246610125559	-0.0729635774499577	0.941835101211	0.967915983145
Atxn2l	Atxn2l	8737.3030149	-0.0116894058368305	0.160479903714	-0.0728403093865813	0.941933193883	0.967957881688
Ube2q1	Ube2q1	3593.58211537	0.00831539772957	0.115299554772	0.072119946569	0.942506452492	0.968488039724
Dhx58	Dhx58	520.295291414	-0.01610074365357	0.223850563248	-0.0719263039589631	0.942660556727	0.968587450462
Bccip	Bccip	2446.23884115	0.00858857707031	0.119795332831	0.0716937535656	0.942845627304	0.968718665206
Supt3	Supt3	726.317696848	0.0110883385744	0.155265519625	0.0714153316277	0.943067207891	0.968887373597
Spc25	Spc25	1778.61663921	0.0148998206042	0.209371482832	0.0711645177399	0.943266820533	0.96903349343
Tcta	Tcta	313.040442433	-0.0146547149115472	0.206889301614	-0.0708336042376144	0.943530186672	0.969210404859
Mir7667	Mir7667	3.52361836903	0.129006960343	1.82203166617	0.0708039068358	0.943553822426	0.969210404859
Smc4	Smc4	12084.607609	-0.00875536690093503	0.124042057497	-0.0705838574237959	0.943728958275	0.969331337557
Asb16	Asb16	27.8238313578	0.0393910325295	0.560305674918	0.0703027548941	0.943952689846	0.96950216658
Tsfm	Tsfm	1054.63397973	-0.0103264418864671	0.147121954517	-0.0701896730528765	0.944042693764	0.969535635987
4933433G15Rik	4933433G15Rik	9.57571516156	-0.0655508069959879	0.941493483301	-0.0696242811646344	0.94449271026	0.969585014618
Zfp13	Zfp13	20.5320869343	-0.0445104532619437	0.638735090809	-0.0696853107061718	0.944444133715	0.969585014618
Lzts1	Lzts1	23.6889826538	0.049921732257	0.716686234125	0.0696563291996	0.944467201558	0.969585014618
Rab5a	Rab5a	1181.25806295	-0.0136672669292809	0.19620203541	-0.0696591495634532	0.944464956686	0.969585014618
Pdf	Pdf	1397.28984713	-0.00880226797550336	0.126233613768	-0.0697299848490689	0.944408575403	0.969585014618
Gm12070	Gm12070	19.7777307134	0.0426844393632	0.612576121365	0.0696802207506	0.944448185064	0.969585014618
Mir6966	Mir6966	3.6268494972	0.135323437803	1.93388958672	0.0699747486786	0.944213757995	0.969585014618
Dctn5	Dctn5	1798.05027324	0.0101110430974	0.145681040484	0.0694053465284	0.94466697327	0.969704955054
Sclt1	Sclt1	802.601276287	-0.0121440916169715	0.17551580842	-0.0691908707614227	0.944837689771	0.96976229209
4930547E08Rik	4930547E08Rik	3.37699427999	0.104424238439	1.50778372905	0.0692567749784	0.944785231652	0.96976229209
Mir7028	Mir7028	11.7585237245	-0.0608851589056021	0.882805122038	-0.0689678360327691	0.945015221644	0.969885554773
Wdr33	Wdr33	3885.08115637	0.00813809291423	0.11834661444	0.0687648983687	0.945176758966	0.9699334398
Atad3aos	Atad3aos	43.7214945218	0.0342723423326	0.49811725095	0.0688037651119	0.945145821067	0.9699334398
2700089E24Rik	2700089E24Rik	1714.41505176	0.0116109849198	0.16909080649	0.0686671567829	0.945254561564	0.969950875142
Tmem223	Tmem223	1011.29533061	0.0104706184259	0.152634634195	0.0685992303193	0.945308631542	0.969950875142
Snord98	Snord98	13.7084278618	-0.0533549271097663	0.784367675732	-0.0680228530070292	0.945767442347	0.970362682675
Hyls1	Hyls1	457.29373343	0.0117473082996	0.173030874754	0.0678913998228	0.945872084905	0.970411083645
1700012I11Rik	1700012I11Rik	2.44142795678	-0.132553720312813	1.95528881393	-0.0677923994493789	0.945950894205	0.970432976886
Psmg2	Psmg2	1527.42246741	0.00866750075627	0.129159384088	0.0671070152389	0.946496509134	0.970684971072
Mrpl43	Mrpl43	1472.99394064	-0.0088416116221643	0.131591512659	-0.0671898319543217	0.946430579758	0.970684971072
D2hgdh	D2hgdh	895.047837841	0.0111187519005	0.165024733725	0.0673762753586	0.946282155783	0.970684971072
Cnot7	Cnot7	3027.88253812	0.0117090394276	0.174387212114	0.0671439108733	0.946467136925	0.970684971072
Tbc1d30	Tbc1d30	39.8631531601	-0.0326132351897864	0.486397528168	-0.067050577564895	0.946541438687	0.970684971072
Tbcel	Tbcel	1760.62788666	0.00985090855462	0.146358128423	0.0673068770473	0.946337402214	0.970684971072
Cenpe	Cenpe	5922.87680587	-0.00911073716127421	0.136384687619	-0.0668017599362089	0.946739522315	0.970770195155
Zbtb49	Zbtb49	307.894495428	-0.0133601380670985	0.199818412467	-0.0668613963155028	0.946692045513	0.970770195155
Gosr1	Gosr1	1526.75820156	0.00847973684393	0.127099540137	0.0667172897307	0.946806769765	0.970780200027
Gstk1	Gstk1	253.644048731	-0.0167260951014818	0.251735180719	-0.0664432164535032	0.947024964443	0.970944963545
Gpn2	Gpn2	602.98781339	0.0137163505061	0.206786522384	0.0663309694844	0.947114327428	0.970977629345
Mir3473e	Mir3473e	2.89124541829	0.117452258311	1.77298668646	0.0662454259852	0.947182431472	0.970988497925
Tmem179b	Tmem179b	773.880468824	-0.0116343851554662	0.176817747214	-0.0657987410129885	0.947538058592	0.971040839716
Cda	Cda	9.98384761769	-0.0724469093066471	1.09731187875	-0.0660221680907507	0.947360176373	0.971040839716
Rbm18	Rbm18	1137.98562591	-0.0115174285613016	0.17506028594	-0.0657912130068746	0.947544052085	0.971040839716
Gm1821	Gm1821	14328.3049315	0.0108153268528	0.1640570311	0.065924189779	0.947438181813	0.971040839716
Mgat4b	Mgat4b	2489.76066363	0.00972253432012	0.147623321827	0.0658604223221	0.947488950549	0.971040839716
Alox12e	Alox12e	1.8694350578	-0.153039583371162	2.32767202908	-0.0657479152815844	0.947578524034	0.971040839716
1110004F10Rik	1110004F10Rik	3981.71669999	0.00763167918718	0.116397244016	0.0655658065761	0.947723512911	0.971130483586
Pxk	Pxk	880.990406712	0.00888970788304	0.136516297826	0.0651182900841	0.948079817958	0.971332876211
1700020D05Rik	1700020D05Rik	25.0876853413	0.0372581764065	0.571226061369	0.065224923942	0.947994916942	0.971332876211
Creld2	Creld2	1066.46153294	0.0132405543724	0.203384854795	0.0651009849566	0.948093596216	0.971332876211
Chrnb2	Chrnb2	58.1298254704	-0.025395600089974	0.392785728943	-0.0646550987437804	0.948448613988	0.971637644592
Cpsf3	Cpsf3	4223.88073924	-0.00664404246169037	0.103132915038	-0.0644221338962545	0.948634106331	0.97165113009
Wdr20	Wdr20	696.718147763	0.00996809149824	0.154559626134	0.0644935016184	0.948577281299	0.97165113009
Dnaic1	Dnaic1	18.3017999921	0.0566415630811	0.879230279331	0.0644217611843	0.948634403096	0.97165113009
Sntb1	Sntb1	143.531192653	0.0279769284955	0.43952920111	0.0636520359168	0.949247297044	0.972219922234
Pkdcc	Pkdcc	152.657380508	-0.0252100811646834	0.396941424419	-0.0635108346315885	0.949359731875	0.9722761058
Ruvbl2	Ruvbl2	5862.64865186	0.00998265329305	0.157827166812	0.0632505385142	0.949567001397	0.972365767009
Rasgrp2	Rasgrp2	3008.46775752	0.0124287413702	0.196499014695	0.0632509093723	0.949566706086	0.972365767009
Bola2	Bola2	1048.79134259	-0.0114179337788575	0.180709426181	-0.0631839413148646	0.949620032201	0.972365767009
Bend3	Bend3	1479.10000924	-0.00964933761939293	0.153201710665	-0.0629845292033649	0.949778823766	0.972440143375
Atp5h	Atp5h	4089.14770995	-0.00738170902618212	0.117279406527	-0.062941220839591	0.949813310415	0.972440143375
Pif1	Pif1	1173.165516	-0.00888728366262569	0.141346730955	-0.0628757637519014	0.949865434373	0.972440143375
Dnajc1	Dnajc1	2484.90248603	-0.00761370292956743	0.122087692097	-0.0623625756109776	0.950274097261	0.972467676485
Tfdp2	Tfdp2	3528.5492644	0.0104830136518	0.167423401163	0.0626137898225	0.950074048275	0.972467676485
H2-M10.2	H2-M10.2	1.94149760723	-0.142552634141125	2.27864592311	-0.0625602392610493	0.950116691839	0.972467676485
Mrpl32	Mrpl32	975.6558448	-0.00972815845605321	0.156241927001	-0.0622634310954599	0.950353049707	0.972467676485
Gtf3c5	Gtf3c5	1703.726795	0.00909472213569	0.145977038176	0.0623024158413	0.950322004653	0.972467676485
Ect2l	Ect2l	4.04899120028	0.0931598236089	1.49555265565	0.062291236124	0.950330907485	0.972467676485
Gtpbp3	Gtpbp3	973.982169709	-0.0120904479960678	0.193435753035	-0.062503688208455	0.950161724919	0.972467676485
Dok7	Dok7	21.8525247677	-0.0406092211067043	0.647811613458	-0.0626867753881521	0.950015928393	0.972467676485
Txn2	Txn2	3712.9269716	0.00818210891358	0.131611672978	0.0621685655115	0.950428595139	0.972486048446
Zswim5	Zswim5	55.3597337792	-0.0235796780231807	0.379896826258	-0.0620686365175819	0.950508173257	0.972508544209
Dyrk3	Dyrk3	548.669705788	-0.00937476835502673	0.151703757073	-0.0617965470065579	0.950724853324	0.972612375695
H2-Aa	H2-Aa	12.7363169754	0.068967806107	1.11525488975	0.0618403978684	0.950689932188	0.972612375695
Zfp286	Zfp286	219.598486467	-0.0161710895781314	0.262794324296	-0.0615351553784403	0.9509330175	0.972766398104
Ttyh1	Ttyh1	13.9581149381	0.0466678769489	0.762149632876	0.0612319089794	0.951174517712	0.972954501216
Cox6a1	Cox6a1	4556.36021215	0.009564234288	0.156567317572	0.0610870418955	0.951289888947	0.973013572279
Trim59	Trim59	3342.18462361	0.011682535217	0.191482501357	0.0610109808168	0.951350463921	0.973016591991
Commd8	Commd8	1331.30421538	0.00922120190374	0.151411599655	0.0609015552622	0.951437610827	0.973046786774
Zkscan3	Zkscan3	1785.45930806	0.00808175272966	0.134629499843	0.0600295829597	0.952132073375	0.973643275088
4930405A21Rik	4930405A21Rik	8.53164379112	0.0615188914917	1.02489743886	0.0600244367475	0.952136172067	0.973643275088
Ice2	Ice2	1579.70174052	-0.00915066598537802	0.152736458952	-0.0599114713550713	0.952226143488	0.973676314578
Anapc7	Anapc7	2390.47427057	-0.00758394701270833	0.126804741479	-0.0598080712458979	0.952308497162	0.973701561192
Ccdc181	Ccdc181	626.587162963	-0.00983558896642193	0.164843546594	-0.0596662057427004	0.952421487672	0.973758127926
Clec3b	Clec3b	9.08831109516	-0.0498827866017399	0.838497276329	-0.0594906960463034	0.952561275833	0.973842084139
Cx3cr1	Cx3cr1	64.6718259189	0.0834771619721	1.41289597529	0.0590823128045	0.952886546367	0.974115644869
Man2b2	Man2b2	1391.38409147	-0.0103531776715157	0.175869766822	-0.0588684334927347	0.953056900855	0.974230814688
Tnfrsf17	Tnfrsf17	3.16432766165	-0.101063858525009	1.72677063	-0.0585276682202191	0.953328324211	0.974449278609
Dhdh	Dhdh	523.487916	0.0117679432609	0.203059603222	0.0579531481114	0.953785948153	0.974858030417
Unc93b1	Unc93b1	1712.53839913	-0.00844576764092953	0.146062103197	-0.057823127669956	0.953889515781	0.974904876134
Etnk1	Etnk1	8440.59251708	0.00728901139923	0.12642396576	0.0576552978339	0.954023201588	0.974982496037
Ggps1	Ggps1	833.538297071	0.00871898420256	0.151591567857	0.0575162875205	0.954133932021	0.975036648275
Pagr1a	Pagr1a	1356.11877416	0.0089942549182	0.157439299818	0.057128397602	0.954442915342	0.97529337782
Ptcd1	Ptcd1	1280.09660124	0.00714410480984	0.12607472597	0.0566656382149	0.954811546746	0.975492968197
Mrpl1	Mrpl1	1029.33199523	-0.0105156919061033	0.185562491908	-0.0566692751211889	0.95480864957	0.975492968197
Med14	Med14	3096.48321324	0.00745452900956	0.131327914511	0.0567627152027	0.954734214985	0.975492968197
Mir324	Mir324	3.57974176997	-0.0852651125462762	1.50840340257	-0.0565267304494633	0.954922201745	0.975546996107
Mettl9	Mettl9	2842.24998268	0.0090544622333	0.161336292986	0.0561216702436	0.955244880785	0.975699555827
Taf9b	Taf9b	248.999383253	-0.0159905757147716	0.284862493279	-0.0561343669035907	0.95523476626	0.975699555827
AU022793	AU022793	9.58263907055	0.0689253896156	1.22769074937	0.0561423059111	0.955228441823	0.975699555827
Pcdha2	Pcdha2	3.26805941175	-0.079651779704026	1.42963675328	-0.0557146978217148	0.955569090522	0.975871552787
Sdf2l1	Sdf2l1	941.296439547	0.0133926896266	0.24027812243	0.0557382815012	0.955550302663	0.975871552787
